"","id_record","id_study","id_control","id_effect","authors","publication_year","bibtexkey","category","author","title","year","journal","doi","language_record","language_materials","country","population","modality","incentives","incentive_notes","preregistered","open_data","open_data_claimed","open_materials","n_total","n_control","n_mi","within_between","accuracy_control_prop","accuracy_mi_prop","accuracy_control_mean","accuracy_mi_mean","accuracy_control_sd","accuracy_mi_sd","accuracy_type","accuracy_reverse","test_statistic","statistic_type","control_type","notes_comparison","notes_source","age_mean","age_median","age_sd","age_min","age_max","gender_female_prop","neuro_condition","preevent_valence","preevent_warning","preevent_alcohol","event_medium","event_materials","event_valence","postevent_recall","postevent_warning","postevent_retention_interval","exposure_medium","exposure_method","exposure_credibility","exposure_valence","postexposure_recall","postexposure_retention_interval","postexposure_warning","postexposure_correction","test_type","test_medium","item_centrality","items_control","items_misled","items_total","notes_moderators","notes_general","total_accuracy_control_mean","total_accuracy_mi_mean","total_accuracy_control_sd","total_accuracy_mi_sd","total_accuracy_control_prop","total_accuracy_mi_prop","id"
"1036","212","212_02","212_02_01","1036","holliday",2003,"Holliday_2003","article","Robyn E. Holliday","Reducing Misinformation Effects in Children With Cognitive Interviews: Dissociating Recollection and Familiarity",2003,"Child Development","10.1111/1467-8624.00565","en","en","gb","community","field",NA,NA,0,0,0,0,35,35,35,"within",NA,NA,0.71,0.31,0.21,0.19,"proportion",0,"omit","omit","neutral","comparing control and misled-generate items for 8 year olds in the cognitive interview conditoin on the exclusion test.","table 5, p.742",8.73,NA,NA,8.25,9,0.486,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,24,"live","interview","no_manipulation","no_manipulation",1,2,0,0,"recognition","live",NA,6,4,18,NA,"group sizes are infered from the overal sample. That is, divided by 2 and rounded down. In this study children take two recognition tests after either getting a cognitiv or structural interview.",0.71,0.31,0.21,0.19,NA,NA,1068
"1037","213","213_01","213_01_01","1037","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.89,0.63,0.13,0.22,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the inclusion test for the strucutred interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.89,0.63,0.13,0.22,NA,NA,1069
"1038","213","213_01","213_01_01","1038","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.89,0.76,0.13,0.22,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the inclusion test for the strucutred interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.89,0.76,0.13,0.22,NA,NA,1070
"1039","213","213_01","213_01_02","1039","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.92,0.61,0.12,0.27,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the inclusion test for the modified cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.92,0.61,0.12,0.27,NA,NA,1071
"1040","213","213_01","213_01_02","1040","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.92,0.71,0.12,0.23,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the inclusion test for the modified cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.92,0.71,0.12,0.23,NA,NA,1072
"1041","213","213_01","213_01_03","1041","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.86,0.64,0.15,0.31,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the inclusion test for the full cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.86,0.64,0.15,0.31,NA,NA,1073
"1042","213","213_01","213_01_03","1042","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.86,0.69,0.15,0.2,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the inclusion test for the full cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.86,0.69,0.15,0.2,NA,NA,1074
"1043","213","213_01","213_01_04","1043","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.88,0.63,0.13,0.28,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the inclusion test for the enhanved rapport cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.88,0.63,0.13,0.28,NA,NA,1075
"1044","213","213_01","213_01_04","1044","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.88,0.71,0.13,0.22,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the inclusion test for the enhanced rapport cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.88,0.71,0.13,0.22,NA,NA,1076
"1045","213","213_01","213_01_05","1045","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.89,0.61,0.14,0.22,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the inclusion test for the report all + change order interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.89,0.61,0.14,0.22,NA,NA,1077
"1046","213","213_01","213_01_05","1046","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.89,0.67,0.14,0.24,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the inclusion test for the report all + change order interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.89,0.67,0.14,0.24,NA,NA,1078
"1047","213","213_01","213_01_06","1047","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.89,0.63,0.13,0.22,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the inclusion test for the report all + contect reinstatment interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.89,0.63,0.13,0.22,NA,NA,1079
"1048","213","213_01","213_01_06","1048","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.89,0.67,0.13,0.18,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the inclusion test for the report all + context reinstatment interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.89,0.67,0.13,0.18,NA,NA,1080
"1049","213","213_01","213_01_07","1049","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.9,0.6,0.1,0.29,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the exclusion test for the strucutred interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.9,0.6,0.1,0.29,NA,NA,1081
"1050","213","213_01","213_01_07","1050","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.9,0.74,0.1,0.22,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the exclusion test for the strucutred interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.9,0.74,0.1,0.22,NA,NA,1082
"1051","213","213_01","213_01_08","1051","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.9,0.56,0.13,0.28,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the exclusion test for the modified cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.9,0.56,0.13,0.28,NA,NA,1083
"1052","213","213_01","213_01_08","1052","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.9,0.35,0.13,0.27,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the exclusion test for the modified cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.9,0.35,0.13,0.27,NA,NA,1084
"1053","213","213_01","213_01_09","1053","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.83,0.57,0.18,0.31,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the exclusion test for the full cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.83,0.57,0.18,0.31,NA,NA,1085
"1054","213","213_01","213_01_09","1054","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.83,0.38,0.18,0.25,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the exclusion test for the full cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.83,0.38,0.18,0.25,NA,NA,1086
"1055","213","213_01","213_01_10","1055","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.89,0.58,0.13,0.28,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the exclusion test for the enhanved rapport cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.89,0.58,0.13,0.28,NA,NA,1087
"1056","213","213_01","213_01_10","1056","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.89,0.46,0.13,0.25,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the exclusion test for the enhanced rapport cognitive interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.89,0.46,0.13,0.25,NA,NA,1088
"1057","213","213_01","213_01_11","1057","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.9,0.59,0.13,0.3,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the exclusion test for the report all + change order interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.9,0.59,0.13,0.3,NA,NA,1089
"1058","213","213_01","213_01_11","1058","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.9,0.52,0.13,0.32,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the exclusion test for the report all + change order interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.9,0.52,0.13,0.32,NA,NA,1090
"1059","213","213_01","213_01_12","1059","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.9,0.59,0.13,0.24,"proportion",0,"omit","omit","neutral","comparing misled-read and control items on the exclusion test for the report all + contect reinstatment interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.9,0.59,0.13,0.24,NA,NA,1091
"1060","213","213_01","213_01_12","1060","holliday",2004,"Holliday_2004","article","Robyn E. Holliday; Amanda J. Albon","Minimising misinformation effects in young children with cognitive interview mnemonics",2004,"Applied Cognitive Psychology","10.1002/acp.973","en","en","gb","community","field",NA,NA,0,0,0,0,104,17,17,"within",NA,NA,0.9,0.41,0.13,0.26,"proportion",0,"omit","omit","neutral","comparing misled-generate and control items on the exclusion test for the report all + context reinstatment interview condition","table 2, p.274",5.07,NA,NA,4.333,5.583,0.471,NA,"no_manipulation",0,0,"audiovisual","birthday_party_ceci_2001",NA,1,0,3,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"recognition","live",NA,6,4,18,NA,"This study looks at how different interview techniques impact childrens recall. Group sizes are infered through full sample size. that is, 104/6 and rounded down. Note that control groups are repeated.",0.9,0.41,0.13,0.26,NA,NA,1092
"1061","214","214_01","214_01_01","1061","holliday",1999,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(99)00014-3","en","en","au","community","field",NA,NA,0,0,0,0,289,36,36,"within",NA,NA,0.778,0.648,0.152,0.127,"proportion",0,"omit","omit","neutral","comparing control and misled 5 year olds on in the original-weak/post-event-weak condition","table 1, p.451. Proportions are calculated by dividing the score by 6",5.83,NA,NA,5,7.167,0.552,NA,"no_manipulation",0,0,"live","greetings_from_sandy_beach_story",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,24,0,0,"recognition","live",NA,6,6,12,NA,"original strong condition referes to repeated exposure to the event. post event strong referes to repeated exposure the misleading information. Experimental condition sample sizes are infered from the full sample.",0.778,0.648,0.152,0.127,NA,NA,1093
"1062","214","214_01","214_01_02","1062","holliday",1999,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(99)00014-3","en","en","au","community","field",NA,NA,0,0,0,0,289,36,36,"within",NA,NA,0.713,0.63,0.097,0.135,"proportion",0,"omit","omit","neutral","comparing control and misled 5 year olds on in the Original-weak/Post-event-strong condition","table 1, p.451. Proportions are calculated by dividing the score by 6",5.83,NA,NA,5,7.167,0.552,NA,"no_manipulation",0,0,"live","greetings_from_sandy_beach_story",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,24,0,0,"recognition","live",NA,6,6,12,NA,"original strong condition referes to repeated exposure to the event. post event strong referes to repeated exposure the misleading information. Experimental condition sample sizes are infered from the full sample.",0.713,0.63,0.097,0.135,NA,NA,1094
"1063","214","214_01","214_01_03","1063","holliday",1999,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(99)00014-3","en","en","au","community","field",NA,NA,0,0,0,0,289,36,36,"within",NA,NA,0.823,0.667,0.167,0.182,"proportion",0,"omit","omit","neutral","comparing control and misled 5 year olds on in the Original-strong/Post-event-weak condition","table 1, p.451. Proportions are calculated by dividing the score by 6",5.83,NA,NA,5,7.167,0.552,NA,"no_manipulation",0,0,"live","greetings_from_sandy_beach_story",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,24,0,0,"recognition","live",NA,6,6,12,NA,"original strong condition referes to repeated exposure to the event. post event strong referes to repeated exposure the misleading information. Experimental condition sample sizes are infered from the full sample.",0.823,0.667,0.167,0.182,NA,NA,1095
"1064","214","214_01","214_01_04","1064","holliday",1999,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(99)00014-3","en","en","au","community","field",NA,NA,0,0,0,0,289,36,36,"within",NA,NA,0.86,0.578,0.115,0.178,"proportion",0,"omit","omit","neutral","comparing control and misled 5 year olds on in the Original-strong/Post-event-strong condition","table 1, p.451. Proportions are calculated by dividing the score by 6",5.83,NA,NA,5,7.167,0.552,NA,"no_manipulation",0,0,"live","greetings_from_sandy_beach_story",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,24,0,0,"recognition","live",NA,6,6,12,NA,"original strong condition referes to repeated exposure to the event. post event strong referes to repeated exposure the misleading information. Experimental condition sample sizes are infered from the full sample.",0.858,0.578,0.115,0.178,NA,NA,1096
"1065","214","214_01","214_01_05","1065","holliday",1999,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(99)00014-3","en","en","au","community","field",NA,NA,0,0,0,0,289,36,36,"within",NA,NA,0.823,0.703,0.107,0.177,"proportion",0,"omit","omit","neutral","comparing control and misled 9 year olds on in the Original-strong/Post-event-strong condition","table 1, p.451. Proportions are calculated by dividing the score by 6",9.667,NA,NA,9,10.333,0.507,NA,"no_manipulation",0,0,"live","greetings_from_sandy_beach_story",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,24,0,0,"recognition","live",NA,6,6,12,NA,"original strong condition referes to repeated exposure to the event. post event strong referes to repeated exposure the misleading information. Experimental condition sample sizes are infered from the full sample.",0.823,0.703,0.107,0.177,NA,NA,1097
"1066","214","214_01","214_01_06","1066","holliday",1999,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(99)00014-3","en","en","au","community","field",NA,NA,0,0,0,0,289,36,36,"within",NA,NA,0.898,0.703,0.117,0.157,"proportion",0,"omit","omit","neutral","comparing control and misled 9 year olds on in the Original-strong/Post-event-strong condition","table 1, p.451. Proportions are calculated by dividing the score by 6",9.667,NA,NA,9,10.333,0.507,NA,"no_manipulation",0,0,"live","greetings_from_sandy_beach_story",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,24,0,0,"recognition","live",NA,6,6,12,NA,"original strong condition referes to repeated exposure to the event. post event strong referes to repeated exposure the misleading information. Experimental condition sample sizes are infered from the full sample.",0.898,0.703,0.117,0.157,NA,NA,1098
"1067","214","214_01","214_01_07","1067","holliday",1999,NA,NA,"",NA,NA,NA,"10.1016/S0885-2014(99)00014-3","en","en","au","community","field",NA,NA,0,0,0,0,289,36,36,"within",NA,NA,0.815,0.74,0.138,0.173,"proportion",0,"omit","omit","neutral","comparing control and misled 9 year olds on in the Original-strong/Post-event-strong condition","table 1, p.451. Proportions are calculated by dividing the score by 6",9.667,NA,NA,9,10.333,0.507,NA,"no_manipulation",0,0,"live","greetings_from_sandy_beach_story",NA,0,0,24,"live","narrative","no_manipulation","no_manipulation",0,24,0,0,"recognition","live",NA,6,6,12,NA,"original strong condition referes to repeated exposure to the event. post event strong referes to repeated exposure the misleading information. Experimental condition sample sizes are infered from the full sample.",0.815,0.74,0.138,0.173,NA,NA,1099
